split_dir,split_name,method,fold_idx,fold_token,val_mae,val_mre,val_r2,test_mae,test_mre,test_r2,val_loss,test_loss,file
finetune,,cartnet,3,3,0.6781402826309204,0.38085830211639404,-0.18031147122383118,0.6398881673812866,0.2936190068721771,-2.615720748901367,1.5382428169250488,4.552338600158691,output/finetune/cartnet_8457565.txt
finetune,,cartnet,4,4,0.6949760913848877,0.3758189380168915,0.05289235711097717,0.6152533292770386,0.2901768684387207,0.25128647685050964,0.8904933333396912,0.7144498229026794,output/finetune/cartnet_8457565.txt
finetune,,cartnet,5,5,0.5892506837844849,0.3544407784938812,0.32714125514030457,0.5464030504226685,0.27640214562416077,0.19135580956935883,0.6832717657089233,0.7717403769493103,output/finetune/cartnet_8457565.txt
finetune,,cartnet,6,6,0.6411463022232056,0.34088563919067383,0.2277580350637436,0.5548645257949829,0.28438904881477356,0.13506358861923218,0.7975108623504639,0.91867995262146,output/finetune/cartnet_8457565.txt
finetune,,cartnet,7,7,0.5969259738922119,0.27402573823928833,0.3956935703754425,0.5544543862342834,0.2756771147251129,0.18505482375621796,0.6225561499595642,0.7938169240951538,output/finetune/cartnet_8457565.txt
finetune,,cartnet,8,8,0.6532986760139465,0.32736220955848694,0.026170065626502037,0.5572749972343445,0.2799712121486664,0.11249274760484695,1.210103154182434,0.7764313220977783,output/finetune/cartnet_8457565.txt
finetune,,cartnet,9,9,0.5852090716362,0.3375422954559326,0.42785438895225525,0.5543083548545837,0.277977854013443,-1.251977801322937,0.6052978038787842,1.7166715860366821,output/finetune/cartnet_8457565.txt
finetune,,cartnet,10,10,0.5402274131774902,0.26154977083206177,0.44794121384620667,0.6497512459754944,0.30088528990745544,-3.2687599658966064,0.6320515275001526,5.869368553161621,output/finetune/cartnet_8457565.txt
finetune,,cgcnn,1,1,0.6836358308792114,0.3175084888935089,-0.14407774806022644,0.568244457244873,0.2863095998764038,0.42162737250328064,0.9371282458305359,0.5801281332969666,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,2,2,0.6540536880493164,0.3486548662185669,0.22701404988765717,0.5441697835922241,0.2819463014602661,0.5129845142364502,0.8574473857879639,0.4920603632926941,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,3,3,0.7403383851051331,0.39809244871139526,0.16680587828159332,0.5988975167274475,0.2828774154186249,0.42262861132621765,1.0070122480392456,0.5782186985015869,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,4,4,0.7964709997177124,0.39816731214523315,-0.20607386529445648,0.6128242015838623,0.2832051217556,0.41131192445755005,1.120280146598816,0.5889092683792114,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,5,5,0.6838194727897644,0.42786768078804016,-0.01250225305557251,0.526810348033905,0.2877190411090851,0.45389524102211,0.9976334571838379,0.5569869875907898,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,6,6,0.6452503204345703,0.32076820731163025,0.22970040142536163,0.5192874670028687,0.2777695059776306,0.5112617015838623,0.7938674092292786,0.4928712844848633,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,7,7,0.5428075194358826,0.2683362662792206,0.378884881734848,0.5366137027740479,0.2944655120372772,0.49267271161079407,0.6468520760536194,0.5173877477645874,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,8,8,0.6362089514732361,0.3361428380012512,0.2622207999229431,0.5172418355941772,0.27038830518722534,0.536045491695404,0.8156316876411438,0.4682680666446686,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,9,9,0.6255319714546204,0.3428307771682739,0.21105709671974182,0.5278593897819519,0.27109456062316895,0.4823577105998993,0.8330944776535034,0.5217163562774658,output/finetune/cgcnn_8457569.txt
finetune,,cgcnn,10,10,0.5568349957466125,0.26177096366882324,0.3459818959236145,0.5215989947319031,0.2734546363353729,0.48942580819129944,0.7397924065589905,0.5162593722343445,output/finetune/cgcnn_8457569.txt
finetune,,leftnet_prop,1,1,0.6117572784423828,0.305631160736084,0.29405006766319275,0.553627073764801,0.28437674045562744,0.4767666161060333,0.6346466541290283,0.5258112549781799,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,2,2,0.5917184948921204,0.34502658247947693,0.43338361382484436,0.5444294810295105,0.27636051177978516,0.5044333934783936,0.6004610061645508,0.5002331733703613,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,3,3,0.6087734699249268,0.349413126707077,0.3989933133125305,0.5676890015602112,0.2924715578556061,0.44841745495796204,0.7217398285865784,0.5546049475669861,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,4,4,0.6364940404891968,0.35166361927986145,0.19322794675827026,0.5454100370407104,0.28356319665908813,0.48813173174858093,0.7829254865646362,0.5158857107162476,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,5,5,0.6285476684570312,0.3786037564277649,0.19384683668613434,0.5281808972358704,0.2843093276023865,0.5135866403579712,0.7905985713005066,0.49068117141723633,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,6,6,0.6095322966575623,0.3221583366394043,0.31839534640312195,0.5506132245063782,0.28954097628593445,0.4869617521762848,0.713251531124115,0.5165563821792603,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,7,7,0.5365260243415833,0.25702372193336487,0.5432581305503845,0.5454248785972595,0.2820664942264557,0.5044850707054138,0.47559037804603577,0.4989250898361206,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,8,8,0.5731046199798584,0.29714086651802063,0.46592897176742554,0.531276285648346,0.27090808749198914,0.5353711843490601,0.5917611718177795,0.4687514901161194,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,9,9,0.6262439489364624,0.3446204364299774,0.3150443732738495,0.53829026222229,0.28346481919288635,0.5037875771522522,0.7159132957458496,0.5001426935195923,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_prop,10,10,0.6639975905418396,0.29315003752708435,0.23116984963417053,0.5356349945068359,0.2825644612312317,0.518817126750946,0.8159204125404358,0.48604080080986023,output/finetune/leftnet_prop_8457578.txt
finetune,,leftnet_z,1,1,0.7070807218551636,0.3432004749774933,-0.028566865250468254,0.6005684733390808,0.3132547438144684,0.3853258490562439,0.9327312111854553,0.6137387156486511,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,2,2,0.627889096736908,0.35359716415405273,0.3753669559955597,0.5795130729675293,0.29625415802001953,0.4299103021621704,0.67882239818573,0.5685421228408813,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,3,3,0.6397896409034729,0.3909849226474762,0.4157470464706421,0.5871714949607849,0.30613213777542114,0.42422616481781006,0.7171199917793274,0.5752631425857544,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,4,4,0.636786162853241,0.3755725920200348,0.2392655462026596,0.5736936330795288,0.3083972632884979,0.49009084701538086,0.7423450350761414,0.508107602596283,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,5,5,0.6647222638130188,0.3847684860229492,0.20641109347343445,0.5631658434867859,0.3038463294506073,0.4575437903404236,0.7806949615478516,0.5434659123420715,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,6,6,0.6542102098464966,0.36137545108795166,0.298785537481308,0.5698904991149902,0.31508326530456543,0.48201024532318115,0.714195191860199,0.5170415043830872,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,7,7,0.5413995385169983,0.2732444703578949,0.5114153623580933,0.5961163640022278,0.3169243633747101,0.4060223400592804,0.5060927271842957,0.5921228528022766,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,8,8,0.6328504681587219,0.3367731273174286,0.38533300161361694,0.5688740611076355,0.3029751777648926,0.4814552664756775,0.6826001405715942,0.5171052813529968,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,9,9,0.6772856116294861,0.3929906189441681,0.2745290994644165,0.5580884218215942,0.30694839358329773,0.4867667257785797,0.7516015768051147,0.5117021799087524,output/finetune/leftnet_z_8457574.txt
finetune,,leftnet_z,10,10,0.6124547123908997,0.2720964550971985,0.3716726005077362,0.5652696490287781,0.2963765263557434,0.4820833206176758,0.7002413272857666,0.5176363587379456,output/finetune/leftnet_z_8457574.txt
ood,,alignn_prop,1,1,0.5255503058433533,0.2537846565246582,0.4949442744255066,0.6015339493751526,0.3257997930049896,0.21599073708057404,0.4885702133178711,0.6193374395370483,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,2,2,0.5207934975624084,0.3023001253604889,0.501641571521759,0.6148509383201599,0.3325384855270386,0.16591817140579224,0.5218265652656555,0.6625626087188721,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,3,3,0.5137061476707458,0.2569306790828705,0.5458054542541504,0.6185737252235413,0.3314492106437683,0.17769205570220947,0.4897257685661316,0.6486914753913879,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,4,4,0.5185485482215881,0.2792219817638397,0.4326545298099518,0.6151742935180664,0.32669520378112793,0.19844979047775269,0.6094269752502441,0.6427394151687622,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,5,5,0.5745624899864197,0.35396456718444824,0.35783228278160095,0.6135588884353638,0.332398921251297,0.17723038792610168,0.6517209410667419,0.6435201168060303,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,6,6,0.5435379147529602,0.3155152201652527,0.38609305024147034,0.6023700833320618,0.3206457793712616,0.2081475704908371,0.5870028734207153,0.6408796906471252,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,7,7,0.5312882661819458,0.27149513363838196,0.42493462562561035,0.6037262082099915,0.32693108916282654,0.20160101354122162,0.557881236076355,0.623738706111908,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,8,8,0.4777175188064575,0.23864953219890594,0.6452312469482422,0.613132894039154,0.33160579204559326,0.19854587316513062,0.38851189613342285,0.6456340551376343,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,9,9,0.5833984613418579,0.3370102643966675,0.3925308883190155,0.6234514117240906,0.33623239398002625,0.1895143687725067,0.6321690082550049,0.6508961319923401,output/ood/alignn_prop_8462404.txt
ood,,alignn_prop,10,10,0.504994809627533,0.28326699137687683,0.5938677191734314,0.6110690236091614,0.3205231726169586,0.18245767056941986,0.4649480879306793,0.6681342720985413,output/ood/alignn_prop_8462404.txt
ood,,alignn_z,1,1,0.5957651734352112,0.3094921112060547,0.4103091061115265,0.8671319484710693,0.4545256495475769,-0.5400608777999878,0.5998884439468384,1.132020354270935,output/ood/alignn_z_8462405.txt
ood,,alignn_z,2,2,0.5752593874931335,0.3227056860923767,0.45434799790382385,1.0078768730163574,0.5267336368560791,-1.121482253074646,0.5741491913795471,1.4983726739883423,output/ood/alignn_z_8462405.txt
ood,,alignn_z,3,3,0.6234085559844971,0.3145577609539032,0.3167541027069092,0.9012911319732666,0.41528844833374023,-0.7922278642654419,0.7155677676200867,1.3546216487884521,output/ood/alignn_z_8462405.txt
ood,,alignn_z,4,4,0.612098217010498,0.3127599060535431,0.42603909969329834,0.8787352442741394,0.44478514790534973,-0.7321404218673706,0.611211895942688,1.2610881328582764,output/ood/alignn_z_8462405.txt
ood,,alignn_z,5,5,0.6734715700149536,0.3509760797023773,0.21934901177883148,0.8198162317276001,0.3456827402114868,-0.5565533638000488,0.7310277223587036,1.1980987787246704,output/ood/alignn_z_8462405.txt
ood,,alignn_z,6,6,0.5818526744842529,0.308718204498291,0.34868523478507996,1.0106006860733032,0.48015615344047546,-1.2637616395950317,0.6676979660987854,1.6551674604415894,output/ood/alignn_z_8462405.txt
ood,,alignn_z,7,7,0.599672794342041,0.2618204951286316,0.3414904475212097,0.7747941017150879,0.3690829277038574,-0.3629576563835144,0.6505529284477234,1.0278040170669556,output/ood/alignn_z_8462405.txt
ood,,alignn_z,8,8,0.6452004909515381,0.28059184551239014,0.297346293926239,0.881126344203949,0.4091787040233612,-0.6378800868988037,0.7849755883216858,1.2727774381637573,output/ood/alignn_z_8462405.txt
ood,,alignn_z,9,9,0.6097931265830994,0.3519306480884552,0.3075537383556366,0.9867908358573914,0.4790566563606262,-1.1275579929351807,0.6925767064094543,1.5655691623687744,output/ood/alignn_z_8462405.txt
ood,,alignn_z,10,10,0.5549755692481995,0.2888282239437103,0.5328581929206848,0.7493504881858826,0.38707736134529114,-0.2697841227054596,0.5504192113876343,0.9358059763908386,output/ood/alignn_z_8462405.txt
ood,,cartnet,1,1,0.5954592823982239,0.29188036918640137,0.44187265634536743,0.6427364945411682,0.32330337166786194,-0.04011509567499161,0.5894690155982971,0.7270299792289734,output/ood/cartnet_8462406.txt
ood,,cartnet,2,2,0.6445590853691101,0.3805002272129059,0.23494023084640503,0.6741321086883545,0.3322184979915619,-0.030058128759264946,0.8429930806159973,0.7917763590812683,output/ood/cartnet_8462406.txt
ood,,cartnet,3,3,0.5765967965126038,0.3048548996448517,0.4205479919910431,0.6625753045082092,0.3398066461086273,0.06982860714197159,0.628501296043396,0.7451117038726807,output/ood/cartnet_8462406.txt
ood,,cartnet,4,4,0.5959374308586121,0.31813204288482666,0.362461656332016,0.6394561529159546,0.3238838315010071,0.08655579388141632,0.7023032307624817,0.7224183082580566,output/ood/cartnet_8462406.txt
ood,,cartnet,5,5,0.6327841877937317,0.3604392111301422,0.27099671959877014,0.6993112564086914,0.3287212550640106,-0.08227773010730743,0.7549811005592346,0.8480750322341919,output/ood/cartnet_8462406.txt
ood,,cartnet,6,6,0.5622538328170776,0.32811641693115234,0.3406761884689331,0.7060449123382568,0.3443070948123932,-0.13466192781925201,0.7033092379570007,0.8695801496505737,output/ood/cartnet_8462406.txt
ood,,cartnet,7,7,1.203635334968567,0.4711375832557678,-41.6171760559082,0.6793420910835266,0.31926900148391724,-0.02366858720779419,38.458168029785156,0.8043645620346069,output/ood/cartnet_8462406.txt
ood,,cartnet,8,8,0.5117360949516296,0.25270071625709534,0.6259778141975403,0.681205153465271,0.3362155854701996,-0.017337234690785408,0.44240280985832214,0.8044735789299011,output/ood/cartnet_8462406.txt
ood,,cartnet,9,9,0.6135933995246887,0.3465921878814697,0.25855523347854614,0.6925594806671143,0.33712029457092285,-0.056223269551992416,0.7343864440917969,0.8373642563819885,output/ood/cartnet_8462406.txt
ood,,cartnet,10,10,0.6179891228675842,0.30184629559516907,0.12705086171627045,0.7197133898735046,0.35440385341644287,-0.18373852968215942,1.006726861000061,0.9361039400100708,output/ood/cartnet_8462406.txt
ood,,cgcnn,1,1,0.5830238461494446,0.2888236939907074,0.3829290568828583,0.6924518942832947,0.34884214401245117,-0.008479940705001354,0.6709936261177063,0.8122857213020325,output/ood/cgcnn_8462407.txt
ood,,cgcnn,2,2,0.5592217445373535,0.3300044536590576,0.3907002806663513,0.6528534889221191,0.3308551609516144,0.03585411608219147,0.626288890838623,0.7700058817863464,output/ood/cgcnn_8462407.txt
ood,,cgcnn,3,3,0.5450288653373718,0.2695235311985016,0.45591920614242554,0.6655451059341431,0.3316293954849243,-0.03587847575545311,0.5897455215454102,0.8271198868751526,output/ood/cgcnn_8462407.txt
ood,,cgcnn,4,4,0.6226394772529602,0.315604567527771,-0.1355707049369812,0.6612894535064697,0.34962043166160583,-0.021205607801675797,1.141520619392395,0.8144775629043579,output/ood/cgcnn_8462407.txt
ood,,cgcnn,5,5,0.6636068224906921,0.39345240592956543,-0.059555504471063614,0.6529420018196106,0.33371463418006897,0.0029626472387462854,1.1324788331985474,0.7950047254562378,output/ood/cgcnn_8462407.txt
ood,,cgcnn,6,6,0.588322103023529,0.3384369909763336,0.3554333746433258,0.6930514574050903,0.3470647931098938,0.014604859054088593,0.7051174640655518,0.7833285927772522,output/ood/cgcnn_8462407.txt
ood,,cgcnn,7,7,0.5885165333747864,0.2959217429161072,0.38770514726638794,0.6433048844337463,0.32910287380218506,0.016841363161802292,0.6070007681846619,0.8000538349151611,output/ood/cgcnn_8462407.txt
ood,,cgcnn,8,8,0.5507569313049316,0.27405279874801636,0.539658784866333,0.6693322658538818,0.34258049726486206,0.037031106650829315,0.5457122921943665,0.7703048586845398,output/ood/cgcnn_8462407.txt
ood,,cgcnn,9,9,0.6245647072792053,0.3540741503238678,0.20283739268779755,0.6492019891738892,0.33493945002555847,0.05020350590348244,0.8100833296775818,0.7586749196052551,output/ood/cgcnn_8462407.txt
ood,,cgcnn,10,10,0.5438929796218872,0.3088506758213043,0.5399969220161438,0.6134163737297058,0.3145042359828949,0.10618190467357635,0.5635415315628052,0.7126824855804443,output/ood/cgcnn_8462407.txt
ood,,chgnet,1,1,0.6194226145744324,0.3042322099208832,0.3680325448513031,0.7946374416351318,0.3523121178150177,-0.3614766001701355,0.6266040802001953,1.065470576286316,output/ood/chgnet_8462409.txt
ood,,chgnet,2,2,0.59499192237854,0.33899760246276855,0.44438260793685913,0.789824366569519,0.39885014295578003,-0.4030931293964386,0.5725268125534058,1.041466474533081,output/ood/chgnet_8462409.txt
ood,,chgnet,3,3,0.657595157623291,0.3256831467151642,0.28318551182746887,0.8023795485496521,0.38834846019744873,-0.3565974533557892,0.7507792115211487,1.022336483001709,output/ood/chgnet_8462409.txt
ood,,chgnet,4,4,0.6401445269584656,0.3229304254055023,0.38682785630226135,0.9241417646408081,0.4165428876876831,-0.8078278303146362,0.6577960848808289,1.3719314336776733,output/ood/chgnet_8462409.txt
ood,,chgnet,5,5,0.6596633791923523,0.3717219829559326,0.2566983699798584,0.788330614566803,0.3575665056705475,-0.33462539315223694,0.7521988749504089,1.0272200107574463,output/ood/chgnet_8462409.txt
ood,,chgnet,6,6,0.6382626891136169,0.3752574324607849,0.3394410312175751,0.8751054406166077,0.3926391899585724,-0.6602610349655151,0.7000280022621155,1.2727352380752563,output/ood/chgnet_8462409.txt
ood,,chgnet,7,7,0.5885447263717651,0.2942412495613098,0.36375442147254944,0.7082064151763916,0.37395843863487244,-0.09795498847961426,0.6325459480285645,0.8355522155761719,output/ood/chgnet_8462409.txt
ood,,chgnet,8,8,0.6432586312294006,0.3168816566467285,0.3921162784099579,0.8682597875595093,0.39980921149253845,-0.601570725440979,0.694459855556488,1.2452001571655273,output/ood/chgnet_8462409.txt
ood,,chgnet,9,9,0.6143896579742432,0.3668559491634369,0.36338719725608826,0.8616493940353394,0.38441988825798035,-0.6019027233123779,0.6311091780662537,1.2116703987121582,output/ood/chgnet_8462409.txt
ood,,chgnet,10,10,0.6408236026763916,0.37766164541244507,0.41058680415153503,0.809809148311615,0.40484634041786194,-0.49589118361473083,0.6772933602333069,1.148256540298462,output/ood/chgnet_8462409.txt
ood,,chgnet_prop,1,1,0.5783053636550903,0.2701941430568695,0.4243488311767578,0.6875403523445129,0.3624628782272339,-0.015434207394719124,0.5764749646186829,0.7974516153335571,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,2,2,0.5844408869743347,0.3526882827281952,0.41708308458328247,0.6714023947715759,0.3559485971927643,0.027348054572939873,0.6389877796173096,0.7574069499969482,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,3,3,0.5593563914299011,0.2902360260486603,0.37304431200027466,0.674103319644928,0.35855934023857117,0.024450307711958885,0.6394795179367065,0.7563343644142151,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,4,4,0.5786203742027283,0.3029498755931854,0.3464263081550598,0.7044529318809509,0.3661358654499054,-0.06813636422157288,0.7169597148895264,0.8778443336486816,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,5,5,0.5930542945861816,0.35014161467552185,0.332674503326416,0.7088268399238586,0.36777111887931824,-0.0725204199552536,0.7343969941139221,0.860930323600769,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,6,6,0.5792949199676514,0.32764893770217896,0.4078868627548218,0.6863275170326233,0.3582501709461212,-0.02770502120256424,0.6057089567184448,0.7977668642997742,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,7,7,0.5742378234863281,0.25807031989097595,0.3694656491279602,0.7660259008407593,0.3921661376953125,-0.2646307051181793,0.6627576947212219,1.0496692657470703,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,8,8,0.5793964862823486,0.2912599742412567,0.4543991684913635,0.691041111946106,0.36358654499053955,-0.010622216388583183,0.6178104281425476,0.7919149994850159,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,9,9,0.6048459410667419,0.34218937158584595,0.35892194509506226,0.6653785705566406,0.35576117038726807,0.032369572669267654,0.641372799873352,0.745534360408783,output/ood/chgnet_prop_8462408.txt
ood,,chgnet_prop,10,10,0.5654694437980652,0.3270838260650635,0.4989932179450989,0.7176108956336975,0.37510791420936584,-0.08629937469959259,0.5838077068328857,0.889646589756012,output/ood/chgnet_prop_8462408.txt
ood,,leftnet_prop,1,1,0.5937529802322388,0.30017194151878357,0.38262322545051575,0.7285194396972656,0.36210817098617554,-0.09256560355424881,0.615787923336029,0.8557227253913879,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,2,2,0.5891425609588623,0.31116053462028503,0.4022487699985504,0.8108181357383728,0.3815717399120331,-0.4156576991081238,0.6337030529975891,1.1207797527313232,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,3,3,0.5457906126976013,0.2847317159175873,0.43687066435813904,0.7301581501960754,0.3681335747241974,-0.08281224220991135,0.592505693435669,0.8492900729179382,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,4,4,0.5499184131622314,0.29274529218673706,0.42796486616134644,0.7308960556983948,0.38084620237350464,-0.09614397585391998,0.6101787090301514,0.8598363995552063,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,5,5,0.6035882830619812,0.3345944285392761,0.4000105559825897,0.7249768972396851,0.35814765095710754,-0.07984285801649094,0.5991162657737732,0.8432237505912781,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,6,6,0.5864585638046265,0.3456747829914093,0.4055618345737457,0.7462899088859558,0.3693337142467499,-0.20233967900276184,0.6422148942947388,0.943963348865509,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,7,7,0.6109801530838013,0.28480663895606995,0.30690208077430725,0.7308435440063477,0.3512657582759857,-0.11069940775632858,0.683716356754303,0.8720019459724426,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,8,8,0.5605954527854919,0.2808460593223572,0.5388258099555969,0.7046998739242554,0.3675900101661682,-0.02957168035209179,0.5364238619804382,0.8051156997680664,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,9,9,0.5955676436424255,0.35682788491249084,0.36157098412513733,0.7424190640449524,0.39009571075439453,-0.133962482213974,0.6743202209472656,0.8890117406845093,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_prop,10,10,0.6270071864128113,0.3136267364025116,0.42478156089782715,0.7569965720176697,0.3599889874458313,-0.21693606674671173,0.6738232374191284,0.9603438377380371,output/ood/leftnet_prop_8462411.txt
ood,,leftnet_z,1,1,0.589560329914093,0.3069114685058594,0.35459640622138977,0.8064808249473572,0.45236819982528687,-0.22095397114753723,0.6665412783622742,0.9692079424858093,output/ood/leftnet_z_8462413.txt
