split_dir,split_name,method,fold_idx,fold_token,val_mae,val_mre,val_r2,test_mae,test_mre,test_r2,val_loss,test_loss,file
crystalsys,crystalsys,chgnet_z,6,mf.crystalsys.k6_outer,0.5415164828300476,0.2829028367996216,0.2557038366794586,0.5415164828300476,0.2829028367996216,0.255703866481781,0.5571321845054626,0.5571322441101074,output/split/crystalsys/chgnet_z_9056200.txt
crystalsys,crystalsys,leftnet_prop,0,mf.crystalsys.k0_outer,0.7548829317092896,0.43769869208335876,0.2276797741651535,0.7548829913139343,0.43769872188568115,0.22767968475818634,0.9515553116798401,0.9515553116798401,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,1,mf.crystalsys.k1_outer,0.5566094517707825,0.3070138394832611,0.4931108355522156,0.5566094517707825,0.3070138394832611,0.49311086535453796,0.5475863814353943,0.5475863218307495,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,2,mf.crystalsys.k2_outer,0.8160400986671448,0.33710846304893494,-0.01657271385192871,0.8160400390625,0.33710846304893494,-0.016572676599025726,1.2456550598144531,1.2456550598144531,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,3,mf.crystalsys.k3_outer,0.571234405040741,0.3151237666606903,0.39673808217048645,0.5712345242500305,0.3151237666606903,0.39673811197280884,0.5794743299484253,0.5794743299484253,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,4,mf.crystalsys.k4_outer,0.7717495560646057,0.3952952027320862,0.04921345412731171,0.77174973487854,0.3952952027320862,0.04921349883079529,0.9994456171989441,0.9994454979896545,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,5,mf.crystalsys.k5_outer,0.5215618014335632,0.25915971398353577,0.49136459827423096,0.5215618014335632,0.25915971398353577,0.49136459827423096,0.5206834673881531,0.5206834673881531,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_prop,6,mf.crystalsys.k6_outer,0.5150452256202698,0.2578449547290802,0.408169686794281,0.5150452256202698,0.2578449547290802,0.4081696569919586,0.462369829416275,0.462369829416275,output/split/crystalsys/leftnet_prop_9056206.txt
crystalsys,crystalsys,leftnet_z,0,mf.crystalsys.k0_outer,0.6765103340148926,0.40605461597442627,0.3781416714191437,0.6765103936195374,0.40605470538139343,0.37814170122146606,0.7735018730163574,0.7735018730163574,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,1,mf.crystalsys.k1_outer,0.5999090671539307,0.3215188980102539,0.44942227005958557,0.5999090671539307,0.3215188682079315,0.44942227005958557,0.597942054271698,0.597942054271698,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,2,mf.crystalsys.k2_outer,0.7279375791549683,0.3614574670791626,0.3085649609565735,0.7279375791549683,0.3614574670791626,0.3085649907588959,0.8587076663970947,0.85870760679245,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,3,mf.crystalsys.k3_outer,0.612887442111969,0.3422060012817383,0.3304562270641327,0.612887442111969,0.3422059416770935,0.3304561972618103,0.6505651473999023,0.6505650877952576,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,4,mf.crystalsys.k4_outer,0.806508481502533,0.41240566968917847,-0.060595691204071045,0.806508481502533,0.41240566968917847,-0.06059565395116806,1.0920333862304688,1.0920333862304688,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,5,mf.crystalsys.k5_outer,0.6173748970031738,0.3396414518356323,0.383617103099823,0.6173748970031738,0.33964142203330994,0.3836170434951782,0.6128152012825012,0.612815260887146,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,crystalsys,leftnet_z,6,mf.crystalsys.k6_outer,0.5340936183929443,0.269092321395874,0.40442711114883423,0.5340936183929443,0.269092321395874,0.40442711114883423,0.46522578597068787,0.46522578597068787,output/split/crystalsys/leftnet_z_9056202.txt
crystalsys,mf.crystalsys.k0_outer,linear_regression,1,mf.crystalsys.k0_outer,0.7183578756149988,0.42810540726064095,0.40900574931167843,0.7183578756149988,0.42810540726064095,0.40900574931167843,0.8057943762049845,0.8057943762049845,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k0_outer,random_forest,1,mf.crystalsys.k0_outer,0.667497820336079,0.3906402030393713,0.46793813204203694,0.667497820336079,0.3906402030393713,0.46793813204203694,0.7254426933837476,0.7254426933837476,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k0_outer,svm,1,mf.crystalsys.k0_outer,0.5880110663260346,0.32152092357535045,0.5559655056814256,0.5880110663260346,0.32152092357535045,0.5559655056814256,0.6054212844646236,0.6054212844646236,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k1_outer,linear_regression,2,mf.crystalsys.k1_outer,0.607421248894648,0.3229239622720662,0.44366568981538,0.607421248894648,0.3229239622720662,0.44366568981538,0.6176869383875474,0.6176869383875474,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k1_outer,random_forest,2,mf.crystalsys.k1_outer,0.540874509716737,0.29764781412875413,0.5265237441930171,0.540874509716737,0.29764781412875413,0.5265237441930171,0.5256912857874277,0.5256912857874277,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k1_outer,svm,2,mf.crystalsys.k1_outer,0.5415576129916564,0.29243856182269934,0.5148796419743706,0.5415576129916564,0.29243856182269934,0.5148796419743706,0.538619501283108,0.538619501283108,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k2_outer,linear_regression,3,mf.crystalsys.k2_outer,0.8466435670852661,0.4076632857322693,0.05355679988861084,0.8466435670852661,0.4076632857322693,0.05355679988861084,1.2237963676452637,1.2237963676452637,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k2_outer,random_forest,3,mf.crystalsys.k2_outer,0.694424479073543,0.33131770572747693,0.3520281961144056,0.694424479073543,0.33131770572747693,0.3520281961144056,0.8378584667608252,0.8378584667608252,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k2_outer,svm,3,mf.crystalsys.k2_outer,0.6628014780633434,0.31306477838716024,0.3329679774799542,0.6628014780633434,0.31306477838716024,0.3329679774799542,0.8625042391006464,0.8625042391006464,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k3_outer,linear_regression,4,mf.crystalsys.k3_outer,0.6561769547978825,0.3707899968817607,0.2999711712296338,0.6561769547978825,0.3707899968817607,0.2999711712296338,0.6881125936113505,0.6881125936113505,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k3_outer,random_forest,4,mf.crystalsys.k3_outer,0.5678498007401791,0.3164198198611642,0.4477024605417598,0.5678498007401791,0.3164198198611642,0.4477024605417598,0.5428960589942277,0.5428960589942277,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k3_outer,svm,4,mf.crystalsys.k3_outer,0.526527721851039,0.30058802159378195,0.46997707895104246,0.526527721851039,0.30058802159378195,0.46997707895104246,0.5210006100993043,0.5210006100993043,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k4_outer,linear_regression,5,mf.crystalsys.k4_outer,0.9027981758117676,0.5101348161697388,-0.3405745029449463,0.9027981758117676,0.5101348161697388,-0.3405745029449463,1.5129607915878296,1.5129607915878296,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k4_outer,random_forest,5,mf.crystalsys.k4_outer,0.6593761999164398,0.36746361662954924,0.387709523387609,0.6593761999164398,0.36746361662954924,0.387709523387609,0.6910257419238253,0.6910257419238253,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k4_outer,svm,5,mf.crystalsys.k4_outer,0.7034212186241969,0.3913561139792348,0.23925987410365201,0.7034212186241969,0.3913561139792348,0.23925987410365201,0.8585647335513523,0.8585647335513523,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k5_outer,linear_regression,6,mf.crystalsys.k5_outer,0.6141016483306885,0.32242944836616516,0.40881091356277466,0.6141016483306885,0.32242944836616516,0.40881091356277466,0.6206266283988953,0.6206266283988953,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k5_outer,random_forest,6,mf.crystalsys.k5_outer,0.4910796132587618,0.272196075938541,0.6066897567269665,0.4910796132587618,0.272196075938541,0.6066897567269665,0.41289465297551653,0.41289465297551653,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k5_outer,svm,6,mf.crystalsys.k5_outer,0.5112108730209989,0.27806955498490743,0.5751245847703312,0.5112108730209989,0.27806955498490743,0.5751245847703312,0.4460315746399236,0.4460315746399236,output/split/crystalsys/crystalsys_svr.log
crystalsys,mf.crystalsys.k6_outer,linear_regression,7,mf.crystalsys.k6_outer,0.5587710295469138,0.2930151804949244,0.37435667793267713,0.5587710295469138,0.2930151804949244,0.37435667793267713,0.5079843384942085,0.5079843384942085,output/split/crystalsys/crystalsys_lr.log
crystalsys,mf.crystalsys.k6_outer,random_forest,7,mf.crystalsys.k6_outer,0.4861520953933921,0.25290873988536183,0.46658756013371483,0.4861520953933921,0.25290873988536183,0.46658756013371483,0.43309846977140626,0.43309846977140626,output/split/crystalsys/crystalsys_rf.log
crystalsys,mf.crystalsys.k6_outer,svm,7,mf.crystalsys.k6_outer,0.49302340634341674,0.25121899719442825,0.4188991078957456,0.49302340634341674,0.25121899719442825,0.4188991078957456,0.471818593537565,0.471818593537565,output/split/crystalsys/crystalsys_svr.log
finetune10,,alignn_prop,1,1,0.4093760550022125,0.40978148579597473,0.4496920108795166,0.6182314157485962,0.2972116768360138,0.15783391892910004,0.4622054100036621,0.7491819858551025,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,2,2,0.5792819261550903,0.27750980854034424,-1.4966466426849365,1.2829228639602661,0.6791368722915649,-28.41116714477539,0.7495614290237427,24.20757293701172,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,3,3,0.6920530200004578,0.3764141798019409,-0.4972296953201294,0.7345762252807617,0.3352856934070587,-0.019436269998550415,1.3538535833358765,0.9029596447944641,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,4,4,0.4943855404853821,0.3053300082683563,0.7611865997314453,0.6796602606773376,0.3477679491043091,-0.4197005033493042,0.4071595370769501,1.2211931943893433,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,5,5,0.6316426992416382,0.25021234154701233,0.3953043222427368,0.7855472564697266,0.3868647813796997,-0.16475629806518555,0.6366106867790222,1.0578337907791138,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,6,6,0.8542048335075378,0.2862582802772522,-0.39813852310180664,0.6842176914215088,0.3280281722545624,-0.496947705745697,1.486014723777771,1.2885842323303223,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,7,7,0.638434112071991,0.2267616242170334,0.23658710718154907,0.6454476714134216,0.29091957211494446,0.17704389989376068,0.6167400479316711,0.736791729927063,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,8,8,0.7089354395866394,0.26952001452445984,0.3501540422439575,0.630544900894165,0.2858565151691437,0.1896699219942093,0.654499351978302,0.7289817929267883,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,9,9,0.6229490637779236,0.3466826379299164,0.34231412410736084,0.7512187361717224,0.36672818660736084,-0.8328663110733032,0.5012737512588501,1.5835381746292114,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_prop,10,10,0.7777688503265381,0.3266068398952484,0.4627131223678589,0.66209876537323,0.32649528980255127,-0.48765772581100464,0.8001630306243896,1.2739661931991577,output/finetune10/alignn_prop_9094506.txt
finetune10,,alignn_z,1,1,0.6140327453613281,0.3757311701774597,0.30033189058303833,1.0632930994033813,0.473795622587204,-0.8502274751663208,0.5876534581184387,1.7038650512695312,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,2,2,0.4682731032371521,0.2435140311717987,-0.3437296152114868,0.8277931213378906,0.39746353030204773,-0.18746067583560944,0.40342429280281067,1.0885685682296753,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,3,3,0.8831713795661926,0.4607987403869629,-1.2471604347229004,0.8877784013748169,0.41831403970718384,-0.8202857375144958,2.031970262527466,1.5887683629989624,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,4,4,0.7750365138053894,0.584579348564148,0.5412876009941101,0.8084222674369812,0.3876676559448242,-0.35114607214927673,0.7820714712142944,1.2257426977157593,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,5,5,0.7410756945610046,0.3286167085170746,0.10529429465532303,0.8367711305618286,0.4192902743816376,-0.353130042552948,0.9419270753860474,1.2288607358932495,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,6,6,0.812550961971283,0.3779071271419525,0.041028499603271484,1.1487460136413574,0.6787474155426025,-1.5726404190063477,1.0192450284957886,2.2597544193267822,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,7,7,0.5141656398773193,0.1924760639667511,0.5706809759140015,0.862936794757843,0.41147246956825256,-0.38117101788520813,0.3468349277973175,1.2799605131149292,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,8,8,0.8862184286117554,0.3984278738498688,-0.13741745054721832,0.8762661218643188,0.43379873037338257,-0.4848152697086334,1.1455622911453247,1.3652440309524536,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,9,9,0.6567385792732239,0.33075809478759766,-0.012467741966247559,0.8347746133804321,0.4054805040359497,-0.3830263912677765,0.7716807723045349,1.2298188209533691,output/finetune10/alignn_z_9046523.txt
finetune10,,alignn_z,10,10,0.9121672511100769,0.47837039828300476,0.15959954261779785,0.8211632370948792,0.3878710865974426,-0.23513610661029816,1.2515798807144165,1.13264000415802,output/finetune10/alignn_z_9046523.txt
finetune10,,cartnet,1,1,0.5191570520401001,0.40795665979385376,0.4776683449745178,0.7844810485839844,0.34548571705818176,-0.10159497708082199,0.43870797753334045,0.9799282550811768,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,2,2,0.5068711042404175,0.23943926393985748,-1.503441333770752,0.7309066653251648,0.3236943185329437,-0.4952363967895508,0.7516013979911804,1.4015312194824219,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,3,3,0.7868865132331848,0.4642731845378876,-0.28028547763824463,0.7552010416984558,0.33527901768684387,-0.7508205771446228,1.157684087753296,1.6770440340042114,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,4,4,0.7826378345489502,0.4393468499183655,0.4988369941711426,0.8256967067718506,0.35737234354019165,-0.12354893982410431,0.8544465899467468,1.0427950620651245,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,5,5,0.8814978003501892,0.47888582944869995,-0.08445310592651367,0.7105019092559814,0.3235841691493988,0.010918622836470604,1.1416889429092407,0.9183753132820129,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,6,6,0.7617813348770142,0.3730619549751282,0.05984312295913696,0.7230372428894043,0.333438903093338,-0.3219218850135803,0.9992477893829346,1.2201931476593018,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,7,7,0.5390594601631165,0.18253159523010254,0.4398421049118042,0.739676296710968,0.3257438540458679,-0.2958398163318634,0.452536016702652,1.2276331186294556,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,8,8,0.7175902128219604,0.27966949343681335,0.3080165982246399,0.7451929450035095,0.3247792720794678,-0.030537141487002373,0.6969383955001831,0.9554782509803772,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,9,9,0.6851466298103333,0.32250839471817017,-0.12895607948303223,0.729000985622406,0.32984301447868347,0.07387644052505493,0.8604655861854553,0.8588734865188599,output/finetune10/cartnet_9046519.txt
finetune10,,cartnet,10,10,0.7242872714996338,0.3395075798034668,0.5477297306060791,0.8884726166725159,0.38591575622558594,-0.239582821726799,0.6735507845878601,1.142714500427246,output/finetune10/cartnet_9046519.txt
finetune10,,cgcnn,1,1,0.7095198631286621,0.37388962507247925,-0.14975261688232422,0.6504273414611816,0.2974812090396881,0.2266388088464737,0.9656808376312256,0.7212796807289124,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,2,2,0.4372917711734772,0.23150739073753357,-0.6519701480865479,0.6649844646453857,0.32668718695640564,0.1114966869354248,0.49596649408340454,0.8351283669471741,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,3,3,0.5943887233734131,0.3629273772239685,0.2793947458267212,0.6479867100715637,0.29919978976249695,0.22034478187561035,0.6515994071960449,0.7273572087287903,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,4,4,0.8299567699432373,0.5328092575073242,0.3614158034324646,0.689622700214386,0.31016969680786133,0.1312142014503479,1.0887398719787598,0.8096191883087158,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,5,5,1.0179113149642944,0.4832777976989746,-0.2795802354812622,0.6537764072418213,0.30159640312194824,0.21582664549350739,1.3471148014068604,0.7321825623512268,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,6,6,0.8014501333236694,0.29843005537986755,-0.17370115220546722,0.6914098262786865,0.33018413186073303,0.07854653149843216,1.2474709749221802,0.8643397092819214,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,7,7,0.6298210024833679,0.21590949594974518,0.2259133905172348,0.6907150745391846,0.33685266971588135,0.014378098770976067,0.6253630518913269,0.9418191909790039,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,8,8,0.736857533454895,0.3750511109828949,0.21941103041172028,0.6464987397193909,0.298985093832016,0.231562077999115,0.7861785888671875,0.7174580097198486,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,9,9,0.539692223072052,0.3728574514389038,0.2468380331993103,0.6586928367614746,0.3139505088329315,0.143813356757164,0.5740435719490051,0.7897406816482544,output/finetune10/cgcnn_9046515.txt
finetune10,,cgcnn,10,10,0.6862809658050537,0.3495009243488312,0.3417132496833801,0.6879844069480896,0.3299214839935303,0.11892963200807571,0.9803640842437744,0.823056697845459,output/finetune10/cgcnn_9046515.txt
finetune10,,chgnet,1,1,0.8402608036994934,0.47797703742980957,-0.45817065238952637,1.0349071025848389,0.437408447265625,-0.7469878792762756,1.224722146987915,1.6201143264770508,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,2,2,0.6471256017684937,0.31859686970710754,-0.9819482564926147,0.8530723452568054,0.3911697268486023,-0.25450316071510315,0.5950349569320679,1.1656628847122192,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,3,3,0.5673424601554871,0.34951910376548767,0.4294356107711792,0.7331477999687195,0.3812003433704376,0.0007696249522268772,0.5159265995025635,0.9275773167610168,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,4,4,1.3327149152755737,0.8312205672264099,-0.7237878441810608,1.035732626914978,0.43826115131378174,-0.7486938238143921,2.9389333724975586,1.6215088367462158,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,5,5,0.5756123661994934,0.3008035123348236,0.36843425035476685,0.7764903903007507,0.39464694261550903,-0.09663116931915283,0.6648989319801331,1.0208516120910645,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,6,6,0.8637857437133789,0.4148097038269043,-0.10517346858978271,0.7339091300964355,0.38167309761047363,0.052028197795152664,1.1746361255645752,0.8834108710289001,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,7,7,0.5935062766075134,0.1990300565958023,-0.03984653949737549,0.764900803565979,0.38831788301467896,-0.11695683002471924,0.8400631546974182,1.0439021587371826,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,8,8,0.733100175857544,0.25087419152259827,-0.1908217817544937,0.7924874424934387,0.40164461731910706,-0.2058418244123459,1.1993489265441895,1.1204456090927124,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,9,9,0.6686632037162781,0.3119836449623108,-0.15864406526088715,1.0493301153182983,0.44092246890068054,-0.7930588722229004,0.8830931186676025,1.663665771484375,output/finetune10/chgnet_9057863.txt
finetune10,,chgnet,10,10,0.8175326585769653,0.37129953503608704,0.15682274103164673,0.7873836755752563,0.395015686750412,-0.1639481484889984,1.255715250968933,1.0757999420166016,output/finetune10/chgnet_9057863.txt
finetune10,,leftnet_z,1,1,0.5916833877563477,0.5032252073287964,0.20843487977981567,0.8248908519744873,0.41400614380836487,-0.17129217088222504,0.6648380756378174,1.082962155342102,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,2,2,0.5973975658416748,0.32994720339775085,-0.6186990737915039,0.8849529027938843,0.39141908288002014,-0.38307082653045654,0.4859776198863983,1.2500051259994507,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,3,3,0.8295681476593018,0.38658803701400757,-0.6084530353546143,1.0763962268829346,0.4420168995857239,-1.1374891996383667,1.4544260501861572,1.9200845956802368,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,4,4,0.7425711750984192,0.47671717405319214,0.4534342586994171,1.0971877574920654,0.5206709504127502,-1.160975456237793,0.9318550825119019,1.9685249328613281,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,5,5,0.5150644183158875,0.2576138973236084,0.4168475866317749,0.8002453446388245,0.4060256779193878,-0.20995093882083893,0.6139304041862488,1.0953333377838135,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,6,6,0.7454500794410706,0.3298407793045044,0.09428078681230545,1.0163062810897827,0.5216845273971558,-0.8319052457809448,0.9626457095146179,1.6198607683181763,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,7,7,0.4211166799068451,0.1540895253419876,0.612140953540802,0.7916679978370667,0.36728212237358093,-0.11885744333267212,0.31334054470062256,1.0287160873413086,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,8,8,0.8073872923851013,0.39972829818725586,-0.21911144256591797,0.7767237424850464,0.38922685384750366,-0.09771598875522614,1.2278412580490112,0.986002504825592,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,9,9,0.5619524717330933,0.34683433175086975,0.2304917722940445,0.8762010931968689,0.4366379678249359,-0.5316668748855591,0.5865023136138916,1.4116729497909546,output/finetune10/leftnet_z_9046527.txt
finetune10,,leftnet_z,10,10,0.7947360277175903,0.3515465557575226,0.41927897930145264,0.8747426271438599,0.4135255813598633,-0.5208359956741333,0.8648481369018555,1.383899211883545,output/finetune10/leftnet_z_9046527.txt
finetune100,,alignn_prop,1,1,0.4984620213508606,0.24093352258205414,0.5203868746757507,0.5614168643951416,0.27962547540664673,0.32060202956199646,0.5018383264541626,0.6092135310173035,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,2,2,0.4685399532318115,0.2403690069913864,0.6170964241027832,0.5676358938217163,0.3161379396915436,-0.3224310874938965,0.44555437564849854,1.1282379627227783,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,3,3,0.5579436421394348,0.3116333782672882,0.41297098994255066,0.6062495112419128,0.3028940260410309,0.13934829831123352,0.6307606101036072,0.7638092041015625,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,4,4,0.5487008690834045,0.3177247941493988,0.3999045491218567,0.5169345140457153,0.25527408719062805,0.4258919060230255,0.616008996963501,0.5198384523391724,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,5,5,0.5023133754730225,0.24616101384162903,0.4753152132034302,0.5744804739952087,0.2783659100532532,0.3766114115715027,0.43339863419532776,0.5668772459030151,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,6,6,0.4972611367702484,0.24665959179401398,0.5261656045913696,0.5397610068321228,0.27045226097106934,0.41309982538223267,0.4569567143917084,0.5233229994773865,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,7,7,0.4559438228607178,0.22384265065193176,0.6217031478881836,0.56834477186203,0.2780223488807678,0.33547443151474,0.38303348422050476,0.589931845664978,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,8,8,0.5563042163848877,0.28929999470710754,0.4636882245540619,0.7543591260910034,0.4451122283935547,-6.603200912475586,0.6126583218574524,6.2772536277771,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,9,9,0.6222083568572998,0.3091248571872711,0.4145304262638092,0.5416924357414246,0.25553134083747864,0.3526924252510071,0.685154378414154,0.5709599852561951,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_prop,10,10,0.6141436696052551,0.29039520025253296,0.3882266879081726,0.5406172275543213,0.266424298286438,0.4008792042732239,0.6739370822906494,0.5452782511711121,output/finetune100/alignn_prop_8690171.txt
finetune100,,alignn_z,1,1,0.4822516143321991,0.22605279088020325,0.5629837512969971,0.5843995213508606,0.2917848527431488,0.29776522517204285,0.45537468791007996,0.6260358691215515,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,2,2,0.4851939082145691,0.24785572290420532,0.6033673882484436,0.5780565738677979,0.2952897846698761,0.2743626832962036,0.46547630429267883,0.6438020467758179,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,3,3,0.675856351852417,0.3617808222770691,0.2649309039115906,0.6150392889976501,0.2906777560710907,0.23637644946575165,0.7973016500473022,0.67850661277771,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,4,4,0.5548259019851685,0.30224812030792236,0.4305547773838043,0.58344966173172,0.2902906835079193,0.2716749310493469,0.5879257321357727,0.6550874710083008,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,5,5,0.44120553135871887,0.24550098180770874,0.5823617577552795,0.584999680519104,0.29465654492378235,0.2702050805091858,0.34593555331230164,0.6522753238677979,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,6,6,0.46257027983665466,0.2332375943660736,0.6211961507797241,0.5978467464447021,0.2998510003089905,0.2408708930015564,0.36614421010017395,0.6767678260803223,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,7,7,0.5319862961769104,0.2573883533477783,0.46733054518699646,0.6081485748291016,0.2887454628944397,0.24942025542259216,0.5395680069923401,0.658294677734375,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,8,8,0.5687330961227417,0.2935127913951874,0.4564174711704254,0.6768588423728943,0.32570120692253113,0.013938192278146744,0.6200921535491943,0.8844825029373169,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,9,9,0.6342206597328186,0.3268081247806549,0.4005788564682007,0.6031452417373657,0.2908407151699066,0.22346502542495728,0.7070141434669495,0.6889163255691528,output/finetune100/alignn_z_8690168.txt
finetune100,,alignn_z,10,10,0.5975794792175293,0.27823349833488464,0.3672516644001007,0.5761989951133728,0.2959071397781372,0.2699494957923889,0.6867577433586121,0.6375377178192139,output/finetune100/alignn_z_8690168.txt
finetune100,,cartnet,1,1,0.6060869693756104,0.2981376051902771,0.3013113737106323,0.5898699760437012,0.3045167922973633,0.25086522102355957,0.7418917417526245,0.6719311475753784,output/finetune100/cartnet_8607822.txt
finetune100,,cartnet,2,2,0.5638285875320435,0.2872973680496216,0.4280058741569519,0.5773316025733948,0.3124389350414276,0.3017226457595825,0.6852654814720154,0.6534916162490845,output/finetune100/cartnet_8607822.txt
finetune100,,cartnet,3,3,0.6280146837234497,0.3669699728488922,0.26664820313453674,0.5780134797096252,0.30021506547927856,0.2866506576538086,0.7905048727989197,0.6641587615013123,output/finetune100/cartnet_8607822.txt
finetune100,,cartnet,4,4,0.6329919099807739,0.3473856747150421,-0.3703044056892395,0.5663512945175171,0.3037710189819336,0.2964358925819397,1.4125609397888184,0.6416087746620178,output/finetune100/cartnet_8607822.txt
